level,unit,season,metric,variant,n,spearman_rho,p
site,ghcn_NOM00001492,DJF,precip_days,anom,77,-0.0474,0.6820
site,ghcn_NOM00001492,DJF,precip_days,anom_dt,77,-0.0449,0.6983
site,ghcn_NOM00001492,DJF,rain_on_snow_days,value,77,-0.2189,0.0558
site,ghcn_NOM00001492,DJF,rain_on_snow_days,anom,77,-0.2189,0.0558
site,ghcn_NOM00001492,DJF,rain_on_snow_days,anom_dt,77,-0.1997,0.0816
site,ghcn_NOM00001492,DJF,snow_cover_days,value,77,-0.0199,0.8633
site,ghcn_NOM00001492,DJF,snow_cover_days,anom,77,-0.0199,0.8633
site,ghcn_NOM00001492,DJF,snow_cover_days,anom_dt,77,-0.0295,0.7988
site,ghcn_NOM00001492,DJF,snow_depth,value,77,0.0096,0.9336
site,ghcn_NOM00001492,DJF,snow_depth,anom,77,0.0096,0.9336
site,ghcn_NOM00001492,DJF,snow_depth,anom_dt,77,0.0005,0.9966
site,ghcn_NOM00001492,DJF,snow_max,value,77,-0.0208,0.8578
site,ghcn_NOM00001492,DJF,snow_max,anom,77,-0.0208,0.8578
site,ghcn_NOM00001492,DJF,snow_max,anom_dt,77,-0.0247,0.8313
site,ghcn_NOM00001492,DJF,thaw_days,value,77,-0.0514,0.6573
site,ghcn_NOM00001492,DJF,thaw_days,anom,77,-0.0514,0.6573
site,ghcn_NOM00001492,DJF,thaw_days,anom_dt,77,-0.0257,0.8242
site,ghcn_NOM00001492,DJF,tmax_mean,value,77,-0.0385,0.7394
site,ghcn_NOM00001492,DJF,tmax_mean,anom,77,-0.0385,0.7394
site,ghcn_NOM00001492,DJF,tmax_mean,anom_dt,77,-0.0487,0.6743
site,ghcn_NOM00001492,DJF,tmean,value,77,-0.0292,0.8009
site,ghcn_NOM00001492,DJF,tmean,anom,77,-0.0292,0.8009
site,ghcn_NOM00001492,DJF,tmean,anom_dt,77,-0.0377,0.7445
site,ghcn_NOM00001492,DJF,tmin_mean,value,77,-0.0279,0.8093
site,ghcn_NOM00001492,DJF,tmin_mean,anom,77,-0.0279,0.8093
site,ghcn_NOM00001492,DJF,tmin_mean,anom_dt,77,-0.0232,0.8416
site,ghcn_NOM00001492,JFM,frost_days,value,77,-0.1323,0.2514
site,ghcn_NOM00001492,JFM,frost_days,anom,77,-0.1323,0.2514
site,ghcn_NOM00001492,JFM,frost_days,anom_dt,77,-0.1676,0.1451
site,ghcn_NOM00001492,JFM,ice_days,value,77,0.0351,0.7616
site,ghcn_NOM00001492,JFM,ice_days,anom,77,0.0351,0.7616
site,ghcn_NOM00001492,JFM,ice_days,anom_dt,77,0.0047,0.9676
site,ghcn_NOM00001492,JFM,precip,value,77,-0.0409,0.7239
site,ghcn_NOM00001492,JFM,precip,anom,77,-0.0409,0.7239
site,ghcn_NOM00001492,JFM,precip,anom_dt,77,-0.0275,0.8122
site,ghcn_NOM00001492,JFM,precip_days,value,77,0.0034,0.9767
site,ghcn_NOM00001492,JFM,precip_days,anom,77,0.0034,0.9767
site,ghcn_NOM00001492,JFM,precip_days,anom_dt,77,-0.0005,0.9967
site,ghcn_NOM00001492,JFM,rain_on_snow_days,value,77,0.0025,0.9825
site,ghcn_NOM00001492,JFM,rain_on_snow_days,anom,77,0.0025,0.9825
site,ghcn_NOM00001492,JFM,rain_on_snow_days,anom_dt,77,0.0265,0.8191
site,ghcn_NOM00001492,JFM,snow_cover_days,value,77,-0.0652,0.5732
site,ghcn_NOM00001492,JFM,snow_cover_days,anom,77,-0.0652,0.5732
site,ghcn_NOM00001492,JFM,snow_cover_days,anom_dt,77,-0.0441,0.7035
site,ghcn_NOM00001492,JFM,snow_depth,value,77,-0.0101,0.9304
site,ghcn_NOM00001492,JFM,snow_depth,anom,77,-0.0101,0.9304
site,ghcn_NOM00001492,JFM,snow_depth,anom_dt,77,-0.0197,0.8648
site,ghcn_NOM00001492,JFM,snow_max,value,77,-0.0571,0.6218
site,ghcn_NOM00001492,JFM,snow_max,anom,77,-0.0571,0.6218
site,ghcn_NOM00001492,JFM,snow_max,anom_dt,77,-0.0535,0.6443
site,ghcn_NOM00001492,JFM,thaw_days,value,77,-0.0333,0.7738
site,ghcn_NOM00001492,JFM,thaw_days,anom,77,-0.0333,0.7738
site,ghcn_NOM00001492,JFM,thaw_days,anom_dt,77,-0.0048,0.9670
site,ghcn_NOM00001492,JFM,tmax_mean,value,77,-0.0177,0.8789
site,ghcn_NOM00001492,JFM,tmax_mean,anom,77,-0.0177,0.8789
site,ghcn_NOM00001492,JFM,tmax_mean,anom_dt,77,-0.0330,0.7759
site,ghcn_NOM00001492,JFM,tmean,value,77,-0.0025,0.9826
site,ghcn_NOM00001492,JFM,tmean,anom,77,-0.0025,0.9826
site,ghcn_NOM00001492,JFM,tmean,anom_dt,77,0.0027,0.9812
site,ghcn_NOM00001492,JFM,tmin_mean,value,77,0.0125,0.9142
site,ghcn_NOM00001492,JFM,tmin_mean,anom,77,0.0125,0.9142
site,ghcn_NOM00001492,JFM,tmin_mean,anom_dt,77,0.0208,0.8572
site,ghcn_NOM00001492,NDJFM,frost_days,value,77,-0.1073,0.3531
site,ghcn_NOM00001492,NDJFM,frost_days,anom,77,-0.1073,0.3531
site,ghcn_NOM00001492,NDJFM,frost_days,anom_dt,77,-0.0974,0.3995
site,ghcn_NOM00001492,NDJFM,ice_days,value,77,0.0375,0.7463
site,ghcn_NOM00001492,NDJFM,ice_days,anom,77,0.0375,0.7463
site,ghcn_NOM00001492,NDJFM,ice_days,anom_dt,77,0.0267,0.8179
site,ghcn_NOM00001492,NDJFM,precip,value,77,0.0292,0.8011
site,ghcn_NOM00001492,NDJFM,precip,anom,77,0.0292,0.8011
site,ghcn_NOM00001492,NDJFM,precip,anom_dt,77,0.0211,0.8557
site,ghcn_NOM00001492,NDJFM,precip_days,value,77,0.0486,0.6746
site,ghcn_NOM00001492,NDJFM,precip_days,anom,77,0.0486,0.6746
site,ghcn_NOM00001492,NDJFM,precip_days,anom_dt,77,0.0256,0.8251
site,ghcn_NOM00001492,NDJFM,rain_on_snow_days,value,77,-0.0332,0.7744
site,ghcn_NOM00001492,NDJFM,rain_on_snow_days,anom,77,-0.0332,0.7744
site,ghcn_NOM00001492,NDJFM,rain_on_snow_days,anom_dt,77,-0.0052,0.9644
site,ghcn_NOM00001492,NDJFM,snow_cover_days,value,77,-0.0265,0.8193
site,ghcn_NOM00001492,NDJFM,snow_cover_days,anom,77,-0.0265,0.8193
site,ghcn_NOM00001492,NDJFM,snow_cover_days,anom_dt,77,-0.0383,0.7411
site,ghcn_NOM00001492,NDJFM,snow_depth,value,77,-0.0311,0.7884
site,ghcn_NOM00001492,NDJFM,snow_depth,anom,77,-0.0311,0.7884
site,ghcn_NOM00001492,NDJFM,snow_depth,anom_dt,77,-0.0241,0.8355
site,ghcn_NOM00001492,NDJFM,snow_max,value,77,-0.0457,0.6929
site,ghcn_NOM00001492,NDJFM,snow_max,anom,77,-0.0457,0.6929
site,ghcn_NOM00001492,NDJFM,snow_max,anom_dt,77,-0.0523,0.6512
site,ghcn_NOM00001492,NDJFM,thaw_days,value,77,-0.0448,0.6991
site,ghcn_NOM00001492,NDJFM,thaw_days,anom,77,-0.0448,0.6991
site,ghcn_NOM00001492,NDJFM,thaw_days,anom_dt,77,-0.0156,0.8926
site,ghcn_NOM00001492,NDJFM,tmax_mean,value,77,-0.0599,0.6047
site,ghcn_NOM00001492,NDJFM,tmax_mean,anom,77,-0.0599,0.6047
site,ghcn_NOM00001492,NDJFM,tmax_mean,anom_dt,77,-0.0502,0.6644
site,ghcn_NOM00001492,NDJFM,tmean,value,77,-0.0201,0.8621
site,ghcn_NOM00001492,NDJFM,tmean,anom,77,-0.0201,0.8621
site,ghcn_NOM00001492,NDJFM,tmean,anom_dt,77,0.0049,0.9663
site,ghcn_NOM00001492,NDJFM,tmin_mean,value,77,0.0111,0.9237
site,ghcn_NOM00001492,NDJFM,tmin_mean,anom,77,0.0105,0.9277
site,ghcn_NOM00001492,NDJFM,tmin_mean,anom_dt,77,0.0376,0.7456
site,ghcn_SW000002361,DJF,frost_days,value,77,0.0165,0.8870
site,ghcn_SW000002361,DJF,frost_days,anom,77,0.0165,0.8870
site,ghcn_SW000002361,DJF,frost_days,anom_dt,77,0.0123,0.9155
site,ghcn_SW000002361,DJF,ice_days,value,77,0.0114,0.9214
site,ghcn_SW000002361,DJF,ice_days,anom,77,0.0114,0.9214
site,ghcn_SW000002361,DJF,ice_days,anom_dt,77,-0.0033,0.9771
site,ghcn_SW000002361,DJF,precip,value,77,-0.1752,0.1275
site,ghcn_SW000002361,DJF,precip,anom,77,-0.1752,0.1275
site,ghcn_SW000002361,DJF,precip,anom_dt,77,-0.1815,0.1142
site,ghcn_SW000002361,DJF,precip_days,value,77,-0.0653,0.5725
site,ghcn_SW000002361,DJF,precip_days,anom,77,-0.0653,0.5725
site,ghcn_SW000002361,DJF,precip_days,anom_dt,77,-0.0657,0.5702
site,ghcn_SW000002361,DJF,rain_on_snow_days,value,60,-0.0140,0.9156
site,ghcn_SW000002361,DJF,rain_on_snow_days,anom_dt,60,0.0183,0.8897
site,ghcn_SW000002361,DJF,snow_cover_days,value,60,-0.0996,0.4488
site,ghcn_SW000002361,DJF,snow_cover_days,anom_dt,60,-0.1601,0.2217
site,ghcn_SW000002361,DJF,snow_depth,value,60,-0.0142,0.9142
site,ghcn_SW000002361,DJF,snow_depth,anom_dt,60,-0.0097,0.9414
site,ghcn_SW000002361,DJF,snow_max,value,60,0.0261,0.8429
site,ghcn_SW000002361,DJF,snow_max,anom_dt,60,0.0054,0.9671
site,ghcn_SW000002361,DJF,thaw_days,value,77,0.0107,0.9267
site,ghcn_SW000002361,DJF,thaw_days,anom,77,0.0107,0.9267
site,ghcn_SW000002361,DJF,thaw_days,anom_dt,77,0.0120,0.9175
site,ghcn_SW000002361,DJF,tmax_mean,value,77,0.0323,0.7805
site,ghcn_SW000002361,DJF,tmax_mean,anom,77,0.0323,0.7805
site,ghcn_SW000002361,DJF,tmax_mean,anom_dt,77,0.0188,0.8714
site,ghcn_SW000002361,DJF,tmean,value,77,-0.0019,0.9866
site,ghcn_SW000002361,DJF,tmean,anom,77,-0.0019,0.9866
site,ghcn_SW000002361,DJF,tmean,anom_dt,77,0.0028,0.9804
site,ghcn_SW000002361,DJF,tmin_mean,value,77,0.0039,0.9733
site,ghcn_SW000002361,DJF,tmin_mean,anom,77,0.0039,0.9733
site,ghcn_SW000002361,DJF,tmin_mean,anom_dt,77,-0.0008,0.9943
site,ghcn_SW000002361,JFM,frost_days,value,77,-0.0908,0.4322
site,ghcn_SW000002361,JFM,frost_days,anom,77,-0.0908,0.4322
site,ghcn_SW000002361,JFM,frost_days,anom_dt,77,-0.1025,0.3752
site,ghcn_SW000002361,JFM,ice_days,value,77,0.0165,0.8865
site,ghcn_SW000002361,JFM,ice_days,anom,77,0.0165,0.8865
site,ghcn_SW000002361,JFM,ice_days,anom_dt,77,-0.0095,0.9348
site,ghcn_SW000002361,JFM,precip,value,77,-0.0337,0.7712
site,ghcn_SW000002361,JFM,precip,anom,77,-0.0337,0.7712
site,ghcn_SW000002361,JFM,precip,anom_dt,77,-0.0459,0.6916
site,ghcn_SW000002361,JFM,precip_days,value,77,0.0482,0.6774
site,ghcn_SW000002361,JFM,precip_days,anom,77,0.0482,0.6774
site,ghcn_SW000002361,JFM,precip_days,anom_dt,77,0.0440,0.7039
site,ghcn_SW000002361,JFM,rain_on_snow_days,value,72,0.1044,0.3830
site,ghcn_SW000002361,JFM,rain_on_snow_days,anom,72,0.1044,0.3830
site,ghcn_SW000002361,JFM,rain_on_snow_days,anom_dt,72,0.0817,0.4948
site,ghcn_SW000002361,JFM,snow_cover_days,value,72,-0.0551,0.6455
site,ghcn_SW000002361,JFM,snow_cover_days,anom,72,-0.0551,0.6455
site,ghcn_SW000002361,JFM,snow_cover_days,anom_dt,72,-0.0249,0.8355
site,ghcn_SW000002361,JFM,snow_depth,value,72,0.1195,0.3175
site,ghcn_SW000002361,JFM,snow_depth,anom,72,0.1195,0.3175
site,ghcn_SW000002361,JFM,snow_depth,anom_dt,72,0.1242,0.2985
site,ghcn_SW000002361,JFM,snow_max,value,72,0.1286,0.2818
site,ghcn_SW000002361,JFM,snow_max,anom,72,0.1286,0.2818
site,ghcn_SW000002361,JFM,snow_max,anom_dt,72,0.1258,0.2922
site,ghcn_SW000002361,JFM,thaw_days,value,77,0.0026,0.9821
site,ghcn_SW000002361,JFM,thaw_days,anom,77,0.0026,0.9821
site,ghcn_SW000002361,JFM,thaw_days,anom_dt,77,0.0222,0.8484
site,ghcn_SW000002361,JFM,tmax_mean,value,77,0.0036,0.9754
site,ghcn_SW000002361,JFM,tmax_mean,anom,77,0.0036,0.9754
site,ghcn_SW000002361,JFM,tmax_mean,anom_dt,77,-0.0188,0.8711
site,ghcn_SW000002361,JFM,tmean,value,77,-0.0033,0.9771
site,ghcn_SW000002361,JFM,tmean,anom,77,-0.0033,0.9771
site,ghcn_SW000002361,JFM,tmean,anom_dt,77,-0.0201,0.8624
site,ghcn_SW000002361,JFM,tmin_mean,value,77,-0.0043,0.9702
site,ghcn_SW000002361,JFM,tmin_mean,anom,77,-0.0043,0.9702
site,ghcn_SW000002361,JFM,tmin_mean,anom_dt,77,-0.0146,0.8999
site,ghcn_SW000002361,NDJFM,frost_days,value,77,-0.1041,0.3674
site,ghcn_SW000002361,NDJFM,frost_days,anom,77,-0.1041,0.3674
site,ghcn_SW000002361,NDJFM,frost_days,anom_dt,77,-0.1095,0.3431
site,ghcn_SW000002361,NDJFM,ice_days,value,77,0.0218,0.8506
site,ghcn_SW000002361,NDJFM,ice_days,anom,77,0.0218,0.8506
site,ghcn_SW000002361,NDJFM,ice_days,anom_dt,77,0.0157,0.8924
site,ghcn_SW000002361,NDJFM,precip,value,77,-0.0141,0.9034
site,ghcn_SW000002361,NDJFM,precip,anom,77,-0.0141,0.9034
site,ghcn_SW000002361,NDJFM,precip,anom_dt,77,-0.0018,0.9874
site,ghcn_SW000002361,NDJFM,precip_days,value,77,-0.0068,0.9533
site,ghcn_SW000002361,NDJFM,precip_days,anom,77,-0.0068,0.9533
site,ghcn_SW000002361,NDJFM,precip_days,anom_dt,77,-0.0056,0.9612
site,ghcn_SW000002361,NDJFM,rain_on_snow_days,value,42,0.2003,0.2035
site,ghcn_SW000002361,NDJFM,rain_on_snow_days,anom_dt,42,0.2258,0.1505
site,ghcn_SW000002361,NDJFM,snow_cover_days,value,42,0.0555,0.7270
site,ghcn_SW000002361,NDJFM,snow_cover_days,anom_dt,42,0.0818,0.6067
site,ghcn_SW000002361,NDJFM,snow_depth,value,42,0.0169,0.9156
site,ghcn_SW000002361,NDJFM,snow_depth,anom_dt,42,0.0312,0.8445
site,ghcn_SW000002361,NDJFM,snow_max,value,42,0.0971,0.5406
site,ghcn_SW000002361,NDJFM,snow_max,anom_dt,42,0.0665,0.6755
site,ghcn_SW000002361,NDJFM,thaw_days,value,77,0.0011,0.9924
site,ghcn_SW000002361,NDJFM,thaw_days,anom,77,0.0011,0.9924
site,ghcn_SW000002361,NDJFM,thaw_days,anom_dt,77,0.0010,0.9930
site,ghcn_SW000002361,NDJFM,tmax_mean,value,77,0.0127,0.9124
site,ghcn_SW000002361,NDJFM,tmax_mean,anom,77,0.0127,0.9124
site,ghcn_SW000002361,NDJFM,tmax_mean,anom_dt,77,0.0175,0.8798
site,ghcn_SW000002361,NDJFM,tmean,value,77,0.0208,0.8573
site,ghcn_SW000002361,NDJFM,tmean,anom,77,0.0208,0.8573
site,ghcn_SW000002361,NDJFM,tmean,anom_dt,77,0.0215,0.8527
site,ghcn_SW000002361,NDJFM,tmin_mean,value,77,0.0498,0.6670
site,ghcn_SW000002361,NDJFM,tmin_mean,anom,77,0.0501,0.6650
site,ghcn_SW000002361,NDJFM,tmin_mean,anom_dt,77,0.0305,0.7921
site,ghcn_SW000010537,DJF,frost_days,value,76,-0.0222,0.8490
site,ghcn_SW000010537,DJF,frost_days,anom,76,-0.0222,0.8490
site,ghcn_SW000010537,DJF,frost_days,anom_dt,76,-0.0153,0.8959
site,ghcn_SW000010537,DJF,ice_days,value,76,0.0279,0.8109
site,ghcn_SW000010537,DJF,ice_days,anom,76,0.0279,0.8109
site,ghcn_SW000010537,DJF,ice_days,anom_dt,76,0.0217,0.8526
site,ghcn_SW000010537,DJF,precip,value,76,-0.1567,0.1765
site,ghcn_SW000010537,DJF,precip,anom,76,-0.1567,0.1765
site,ghcn_SW000010537,DJF,precip,anom_dt,76,-0.1659,0.1522
site,ghcn_SW000010537,DJF,precip_days,value,76,0.0087,0.9403
site,ghcn_SW000010537,DJF,precip_days,anom,76,0.0087,0.9403
site,ghcn_SW000010537,DJF,precip_days,anom_dt,76,-0.0022,0.9850
site,ghcn_SW000010537,DJF,rain_on_snow_days,value,62,-0.1700,0.1864
site,ghcn_SW000010537,DJF,rain_on_snow_days,anom,62,-0.1700,0.1864
site,ghcn_SW000010537,DJF,rain_on_snow_days,anom_dt,62,-0.1687,0.1900
site,ghcn_SW000010537,DJF,snow_cover_days,value,62,0.0265,0.8381
site,ghcn_SW000010537,DJF,snow_cover_days,anom,62,0.0265,0.8381
site,ghcn_SW000010537,DJF,snow_cover_days,anom_dt,62,-0.0268,0.8359
site,ghcn_SW000010537,DJF,snow_depth,value,62,0.1335,0.3009
site,ghcn_SW000010537,DJF,snow_depth,anom,62,0.1335,0.3009
site,ghcn_SW000010537,DJF,snow_depth,anom_dt,62,0.1191,0.3565
site,ghcn_SW000010537,DJF,snow_max,value,62,0.1766,0.1697
site,ghcn_SW000010537,DJF,snow_max,anom,62,0.1766,0.1697
site,ghcn_SW000010537,DJF,snow_max,anom_dt,62,0.1650,0.2000
site,ghcn_SW000010537,DJF,thaw_days,value,76,-0.0357,0.7593
site,ghcn_SW000010537,DJF,thaw_days,anom,76,-0.0357,0.7593
site,ghcn_SW000010537,DJF,thaw_days,anom_dt,76,-0.0213,0.8551
site,ghcn_SW000010537,DJF,tmax_mean,value,76,-0.0027,0.9815
site,ghcn_SW000010537,DJF,tmax_mean,anom,76,-0.0027,0.9815
site,ghcn_SW000010537,DJF,tmax_mean,anom_dt,76,-0.0122,0.9166
site,ghcn_SW000010537,DJF,tmean,value,76,0.0034,0.9764
site,ghcn_SW000010537,DJF,tmean,anom,76,0.0034,0.9764
site,ghcn_SW000010537,DJF,tmean,anom_dt,76,-0.0113,0.9225
site,ghcn_SW000010537,DJF,tmin_mean,value,76,0.0161,0.8902
site,ghcn_SW000010537,DJF,tmin_mean,anom,76,0.0161,0.8902
site,ghcn_SW000010537,DJF,tmin_mean,anom_dt,76,-0.0109,0.9253
site,ghcn_SW000010537,JFM,frost_days,value,76,-0.0781,0.5022
site,ghcn_SW000010537,JFM,frost_days,anom,76,-0.0781,0.5022
site,ghcn_SW000010537,JFM,frost_days,anom_dt,76,-0.0739,0.5260
site,ghcn_SW000010537,JFM,ice_days,value,76,-0.0076,0.9479
site,ghcn_SW000010537,JFM,ice_days,anom,76,-0.0076,0.9479
site,ghcn_SW000010537,JFM,ice_days,anom_dt,76,-0.0104,0.9289
site,ghcn_SW000010537,JFM,precip,value,76,0.0282,0.8090
site,ghcn_SW000010537,JFM,precip,anom,76,0.0282,0.8090
site,ghcn_SW000010537,JFM,precip,anom_dt,76,0.0156,0.8936
site,ghcn_SW000010537,JFM,precip_days,value,76,0.0811,0.4864
site,ghcn_SW000010537,JFM,precip_days,anom,76,0.0811,0.4864
site,ghcn_SW000010537,JFM,precip_days,anom_dt,76,0.0811,0.4861
site,ghcn_SW000010537,JFM,rain_on_snow_days,value,63,0.1634,0.2007
site,ghcn_SW000010537,JFM,rain_on_snow_days,anom,63,0.1634,0.2007
site,ghcn_SW000010537,JFM,rain_on_snow_days,anom_dt,63,0.1494,0.2427
site,ghcn_SW000010537,JFM,snow_cover_days,value,63,-0.0774,0.5466
site,ghcn_SW000010537,JFM,snow_cover_days,anom,63,-0.0774,0.5466
site,ghcn_SW000010537,JFM,snow_cover_days,anom_dt,63,-0.0569,0.6577
site,ghcn_SW000010537,JFM,snow_depth,value,63,0.0728,0.5709
site,ghcn_SW000010537,JFM,snow_depth,anom,63,0.0728,0.5709
site,ghcn_SW000010537,JFM,snow_depth,anom_dt,63,0.0877,0.4943
site,ghcn_SW000010537,JFM,snow_max,value,63,0.1700,0.1830
site,ghcn_SW000010537,JFM,snow_max,anom,63,0.1700,0.1830
site,ghcn_SW000010537,JFM,snow_max,anom_dt,63,0.1551,0.2248
site,ghcn_SW000010537,JFM,thaw_days,value,76,0.0120,0.9182
site,ghcn_SW000010537,JFM,thaw_days,anom,76,0.0120,0.9182
site,ghcn_SW000010537,JFM,thaw_days,anom_dt,76,0.0316,0.7867
site,ghcn_SW000010537,JFM,tmax_mean,value,76,-0.0231,0.8428
site,ghcn_SW000010537,JFM,tmax_mean,anom,76,-0.0224,0.8477
site,ghcn_SW000010537,JFM,tmax_mean,anom_dt,76,-0.0283,0.8084
site,ghcn_SW000010537,JFM,tmean,value,76,-0.0301,0.7966
site,ghcn_SW000010537,JFM,tmean,anom,76,-0.0301,0.7966
site,ghcn_SW000010537,JFM,tmean,anom_dt,76,-0.0144,0.9020
site,ghcn_SW000010537,JFM,tmin_mean,value,76,-0.0272,0.8157
site,ghcn_SW000010537,JFM,tmin_mean,anom,76,-0.0272,0.8157
site,ghcn_SW000010537,JFM,tmin_mean,anom_dt,76,-0.0163,0.8886
site,ghcn_SW000010537,NDJFM,frost_days,value,76,-0.1197,0.3029
site,ghcn_SW000010537,NDJFM,frost_days,anom,76,-0.1197,0.3029
site,ghcn_SW000010537,NDJFM,frost_days,anom_dt,76,-0.0834,0.4740
site,ghcn_SW000010537,NDJFM,ice_days,value,76,0.0014,0.9903
site,ghcn_SW000010537,NDJFM,ice_days,anom,76,0.0014,0.9903
site,ghcn_SW000010537,NDJFM,ice_days,anom_dt,76,0.0083,0.9435
site,ghcn_SW000010537,NDJFM,precip,value,76,0.0885,0.4473
site,ghcn_SW000010537,NDJFM,precip,anom,76,0.0885,0.4473
site,ghcn_SW000010537,NDJFM,precip,anom_dt,76,0.0859,0.4606
site,ghcn_SW000010537,NDJFM,precip_days,value,76,0.0836,0.4730
site,ghcn_SW000010537,NDJFM,precip_days,anom,76,0.0836,0.4730
site,ghcn_SW000010537,NDJFM,precip_days,anom_dt,76,0.0913,0.4327
site,ghcn_SW000010537,NDJFM,rain_on_snow_days,value,43,0.0118,0.9399
site,ghcn_SW000010537,NDJFM,rain_on_snow_days,anom_dt,43,0.0091,0.9536
site,ghcn_SW000010537,NDJFM,snow_cover_days,value,43,-0.0868,0.5799
site,ghcn_SW000010537,NDJFM,snow_cover_days,anom_dt,43,-0.1818,0.2432
site,ghcn_SW000010537,NDJFM,snow_depth,value,43,-0.0236,0.8808
site,ghcn_SW000010537,NDJFM,snow_depth,anom_dt,43,-0.0794,0.6129
site,ghcn_SW000010537,NDJFM,snow_max,value,43,0.0688,0.6611
site,ghcn_SW000010537,NDJFM,snow_max,anom_dt,43,0.0006,0.9969
site,ghcn_SW000010537,NDJFM,thaw_days,value,76,0.0071,0.9518
site,ghcn_SW000010537,NDJFM,thaw_days,anom,76,0.0071,0.9518
site,ghcn_SW000010537,NDJFM,thaw_days,anom_dt,76,-0.0101,0.9310
site,ghcn_SW000010537,NDJFM,tmax_mean,value,76,0.0118,0.9197
site,ghcn_SW000010537,NDJFM,tmax_mean,anom,76,0.0118,0.9197
site,ghcn_SW000010537,NDJFM,tmax_mean,anom_dt,76,-0.0110,0.9251
site,ghcn_SW000010537,NDJFM,tmean,value,76,0.0218,0.8517
site,ghcn_SW000010537,NDJFM,tmean,anom,76,0.0218,0.8517
site,ghcn_SW000010537,NDJFM,tmean,anom_dt,76,0.0250,0.8299
site,ghcn_SW000010537,NDJFM,tmin_mean,value,76,0.0380,0.7447
site,ghcn_SW000010537,NDJFM,tmin_mean,anom,76,0.0380,0.7447
site,ghcn_SW000010537,NDJFM,tmin_mean,anom_dt,76,0.0355,0.7607
site,ghcn_SWE00137620,DJF,frost_days,value,62,0.0730,0.5728
site,ghcn_SWE00137620,DJF,frost_days,anom,62,0.0730,0.5728
site,ghcn_SWE00137620,DJF,frost_days,anom_dt,62,0.0846,0.5131
site,ghcn_SWE00137620,DJF,ice_days,value,62,0.1203,0.3517
site,ghcn_SWE00137620,DJF,ice_days,anom,62,0.1203,0.3517
site,ghcn_SWE00137620,DJF,ice_days,anom_dt,62,0.1332,0.3021
site,ghcn_SWE00137620,DJF,precip,value,63,0.0359,0.7799
site,ghcn_SWE00137620,DJF,precip,anom,63,0.0359,0.7799
site,ghcn_SWE00137620,DJF,precip,anom_dt,63,0.0359,0.7798
site,ghcn_SWE00137620,DJF,precip_days,value,63,-0.0285,0.8248
site,ghcn_SWE00137620,DJF,precip_days,anom,63,-0.0285,0.8248
site,ghcn_SWE00137620,DJF,precip_days,anom_dt,63,-0.0082,0.9489
site,ghcn_SWE00137620,DJF,rain_on_snow_days,value,30,0.0993,0.6017
site,ghcn_SWE00137620,DJF,rain_on_snow_days,anom_dt,30,0.1364,0.4723
site,ghcn_SWE00137620,DJF,snow_cover_days,value,30,0.0279,0.8835
site,ghcn_SWE00137620,DJF,snow_cover_days,anom_dt,30,0.0269,0.8877
site,ghcn_SWE00137620,DJF,snow_depth,value,30,0.0409,0.8299
site,ghcn_SWE00137620,DJF,snow_depth,anom_dt,30,0.0520,0.7851
site,ghcn_SWE00137620,DJF,snow_max,value,30,0.0676,0.7225
site,ghcn_SWE00137620,DJF,snow_max,anom_dt,30,0.1135,0.5504
site,ghcn_SWE00137620,DJF,thaw_days,value,62,-0.1134,0.3801
site,ghcn_SWE00137620,DJF,thaw_days,anom,62,-0.1134,0.3801
site,ghcn_SWE00137620,DJF,thaw_days,anom_dt,62,-0.1252,0.3323
site,ghcn_SWE00137620,DJF,tmax_mean,value,62,-0.0907,0.4830
site,ghcn_SWE00137620,DJF,tmax_mean,anom,62,-0.0907,0.4830
site,ghcn_SWE00137620,DJF,tmax_mean,anom_dt,62,-0.0996,0.4409
site,ghcn_SWE00137620,DJF,tmean,value,62,-0.0689,0.5947
site,ghcn_SWE00137620,DJF,tmean,anom,62,-0.0689,0.5947
site,ghcn_SWE00137620,DJF,tmean,anom_dt,62,-0.0776,0.5488
site,ghcn_SWE00137620,DJF,tmin_mean,value,62,-0.0520,0.6884
site,ghcn_SWE00137620,DJF,tmin_mean,anom,62,-0.0520,0.6884
site,ghcn_SWE00137620,DJF,tmin_mean,anom_dt,62,-0.0579,0.6551
site,ghcn_SWE00137620,JFM,frost_days,value,62,0.0585,0.6516
site,ghcn_SWE00137620,JFM,frost_days,anom,62,0.0585,0.6516
site,ghcn_SWE00137620,JFM,frost_days,anom_dt,62,0.0463,0.7206
site,ghcn_SWE00137620,JFM,ice_days,value,62,0.1752,0.1732
site,ghcn_SWE00137620,JFM,ice_days,anom,62,0.1752,0.1732
site,ghcn_SWE00137620,JFM,ice_days,anom_dt,62,0.1838,0.1527
site,ghcn_SWE00137620,JFM,precip,value,63,0.1580,0.2162
site,ghcn_SWE00137620,JFM,precip,anom,63,0.1580,0.2162
site,ghcn_SWE00137620,JFM,precip,anom_dt,63,0.1598,0.2110
site,ghcn_SWE00137620,JFM,precip_days,value,63,0.0542,0.6732
site,ghcn_SWE00137620,JFM,precip_days,anom,63,0.0542,0.6732
site,ghcn_SWE00137620,JFM,precip_days,anom_dt,63,0.0619,0.6299
site,ghcn_SWE00137620,JFM,rain_on_snow_days,value,32,-0.0065,0.9717
site,ghcn_SWE00137620,JFM,rain_on_snow_days,anom_dt,32,-0.0502,0.7848
